Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: Three human figures standing near a parked vehicle outdoors at night; the vehicle engine area is warmer than surroundings.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a patrol vehicle residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a patrol vehicle residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a patrol vehicle residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a patrol vehicle residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a patrol vehicle residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a patrol vehicle residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a patrol vehicle residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a patrol vehicle residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a patrol vehicle residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a patrol vehicle residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a taxi residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a taxi residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a taxi residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists resting near a taxi residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists standing near a taxi residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists walking past a taxi residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists inspecting a taxi residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists crossing near a taxi residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists waiting beside a taxi residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists moving along a taxi residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists talking beside a taxi residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists loading cargo near a taxi residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: two cyclists patrolling around a taxi residential lane; metal fences remain cooler; at night.
